timestamp,open,low,high,close,OPENPOSITIONVALUE,VALUE,VOLUME,open_interest,SETTLEPRICE,SWAPRATE,WAPRICE,CHANGE,QTY,NUMTRADES
2022-10-07,71500.0,71500.0,72100.0,71954.0,33744592.0,287626.0,4.0,476,70892.0,,71907.0,1.2,1.0,4
2022-10-10,,,,,34121108.0,,,476,71683.0,,,,,0
2022-10-11,72500.0,71627.0,72500.0,71628.0,34094928.0,215755.0,3.0,476,71628.0,,71918.0,,1.0,3
2022-10-12,71400.0,71400.0,71400.0,71400.0,34414800.0,285600.0,4.0,482,71400.0,,71400.0,-0.32,3.0,2
2022-10-13,71802.0,71802.0,71802.0,71802.0,34608564.0,71802.0,1.0,482,71802.0,,71802.0,0.56,1.0,1
2022-10-14,71800.0,71800.0,71800.0,71800.0,34607600.0,71800.0,1.0,482,71800.0,,71800.0,0.0,1.0,1
2022-10-17,70508.0,70508.0,70508.0,70508.0,33843840.0,70508.0,1.0,480,70508.0,,70508.0,-1.8,1.0,1
2022-10-18,,,,,34101600.0,,,480,71045.0,,,,,0
2022-10-19,70500.0,70500.0,71434.0,71402.0,34186560.0,213336.0,3.0,480,71222.0,,71112.0,,1.0,3
2022-10-20,71544.0,71544.0,71750.0,71750.0,34296500.0,215044.0,3.0,478,71750.0,,71681.0,0.49,2.0,2
2022-10-21,71182.0,71182.0,71182.0,71182.0,34024996.0,71182.0,1.0,478,71182.0,,71182.0,-0.79,1.0,1
2022-10-24,71377.0,71100.0,71377.0,71100.0,33843600.0,355966.0,5.0,476,71100.0,,71193.0,-0.11,1.0,5
2022-10-25,71577.0,71000.0,71578.0,71000.0,39122600.0,15124731.0,213.0,550,71132.0,,71008.0,-0.14,2.0,32
2022-10-26,71298.0,71290.0,71298.0,71290.0,39160536.0,142588.0,2.0,552,70943.0,,71294.0,0.41,1.0,2
2022-10-27,70600.0,70600.0,71835.0,71835.0,40072770.0,355435.0,5.0,558,71815.0,,71087.0,0.76,1.0,4
2022-10-28,71833.0,70990.0,71833.0,71000.0,61486000.0,14557123.0,205.0,866,71000.0,,71010.0,-1.16,7.0,43
2022-10-31,70907.0,70256.0,70907.0,70452.0,60870528.0,777486.0,11.0,864,70452.0,,70681.0,-0.77,1.0,9
2022-11-01,,,,,61076160.0,,,864,70690.0,,,,,0
2022-11-02,71243.0,71243.0,71286.0,71286.0,61448532.0,142529.0,2.0,862,71286.0,,71265.0,,1.0,2
2022-11-03,71021.0,70824.0,71021.0,70824.0,60625344.0,283742.0,4.0,856,70824.0,,70936.0,-0.65,1.0,4
2022-11-07,70999.0,70999.0,70999.0,70999.0,60775144.0,70999.0,1.0,856,70999.0,,70999.0,0.25,1.0,1
2022-11-08,,,,,60764872.0,,,856,70987.0,,,,,0
2022-11-09,,,,,61012256.0,,,856,71276.0,,,,,0
2022-11-10,,,,,60479824.0,,,856,70654.0,,,,,0
2022-11-11,,,,,60437024.0,,,856,70604.0,,,,,0
2022-11-14,,,,,60681840.0,,,856,70890.0,,,,,0
2022-11-15,,,,,60308624.0,,,856,70454.0,,,,,0
2022-11-16,,,,,60198200.0,,,856,70325.0,,,,,0
2022-11-17,69447.0,69420.0,69550.0,69550.0,59395700.0,277864.0,4.0,854,69550.0,,69466.0,,1.0,4
2022-11-18,,,,,59814160.0,,,854,70040.0,,,,,0
2022-11-21,70102.0,70102.0,70102.0,70102.0,59867108.0,70102.0,1.0,854,70102.0,,70102.0,,1.0,1
2022-11-22,69200.0,69200.0,69200.0,69200.0,59096800.0,69200.0,1.0,854,69200.0,,69200.0,-1.29,1.0,1
2022-11-23,68887.0,68351.0,68960.0,68351.0,58235052.0,412445.0,6.0,852,68351.0,,68741.0,-1.23,1.0,6
2022-11-24,68660.0,67883.0,68660.0,67883.0,57911292.0,136543.0,2.0,852,67971.0,,68272.0,-0.69,1.0,2
2022-11-25,68548.0,67776.0,68548.0,67890.0,57706500.0,475768.0,7.0,850,67890.0,,67967.0,0.01,1.0,7
2022-11-28,68600.0,68600.0,68600.0,68600.0,58310000.0,68600.0,1.0,850,68600.0,,68600.0,1.05,1.0,1
2022-11-29,68081.0,68081.0,68081.0,68081.0,57868850.0,68081.0,1.0,850,68081.0,,68081.0,-0.76,1.0,1
2022-11-30,67865.0,67462.0,67865.0,67462.0,57207776.0,202826.0,3.0,848,67462.0,,67609.0,-0.91,1.0,3
2022-12-01,67183.0,67183.0,67562.0,67520.0,57256960.0,810323.0,12.0,848,67520.0,,67527.0,0.09,1.0,3
2022-12-02,68258.0,67667.0,68483.0,67667.0,57427408.0,204408.0,3.0,848,67721.0,,68136.0,0.22,1.0,3
2022-12-05,,,,,58257600.0,,,848,68700.0,0.0,,,,0
2022-12-06,69027.0,69027.0,69070.0,69070.0,58571360.0,138097.0,2.0,848,69070.0,0.0,69049.0,,1.0,2
2022-12-07,69245.0,69245.0,69350.0,69350.0,58808800.0,207945.0,3.0,848,69350.0,0.0,69315.0,0.4,1.0,3
2022-12-08,69766.0,69050.0,69766.0,69050.0,58554400.0,207866.0,3.0,848,69050.0,0.0,69289.0,-0.43,1.0,3
2022-12-09,,,,,58941088.0,,,848,69506.0,0.0,,,,0
2022-12-12,69222.0,68041.0,69399.0,69399.0,58989150.0,345459.0,5.0,850,69399.0,0.0,69092.0,,1.0,5
2022-12-13,69100.0,68403.0,69100.0,68403.0,58460450.0,137503.0,2.0,850,68777.0,0.0,68752.0,-1.44,1.0,2
2022-12-14,69180.0,69180.0,69630.0,69630.0,59289200.0,277318.0,4.0,850,69752.0,0.0,69330.0,1.79,1.0,4
2022-12-15,69802.0,69693.0,70460.0,69858.0,60077880.0,1399638.0,20.0,860,69858.0,0.0,69982.0,0.33,1.0,20
2022-12-16,70208.0,70208.0,70954.0,70954.0,61162348.0,212029.0,3.0,862,70954.0,0.0,70676.0,1.57,1.0,3
2022-12-19,71730.0,71560.0,73799.0,73799.0,63897150.0,870941.0,12.0,870,73445.0,0.0,72578.0,4.01,1.0,12
2022-12-20,73624.0,73592.0,74641.0,73813.0,63774432.0,813787.0,11.0,864,73813.0,0.0,73981.0,0.02,1.0,11
2022-12-21,74642.0,74642.0,75500.0,75400.0,65598000.0,750948.0,10.0,870,75400.0,0.0,75095.0,2.15,1.0,10
2022-12-22,75885.0,74522.0,77500.0,74522.0,64069140.0,1599456.0,21.0,860,74499.0,0.0,76165.0,-1.16,1.0,21
2022-12-23,73777.0,72945.0,74080.0,73800.0,63910800.0,809803.0,11.0,866,73800.0,0.0,73618.0,-0.97,1.0,11
2022-12-26,74313.0,72797.0,74949.0,72903.0,63058176.0,884260.0,12.0,864,72984.0,0.0,73688.0,-1.21,1.0,12
2022-12-27,73400.0,73400.0,74811.0,74811.0,64337460.0,888556.0,12.0,860,74811.0,0.0,74046.0,2.62,1.0,12
2022-12-28,75160.0,74854.0,76200.0,76200.0,76084440.0,5709263.0,75.0,996,76390.0,0.0,76124.0,1.86,10.0,19
2022-12-29,76630.0,74999.0,76839.0,76499.0,76346002.0,458305.0,6.0,998,76499.0,0.0,76384.0,0.39,1.0,6
2022-12-30,75604.0,74604.0,76148.0,74654.0,74587772.0,603288.0,8.0,994,75038.0,0.0,75411.0,-2.41,1.0,8
2023-01-03,75124.0,75124.0,76000.0,76000.0,76000000.0,378605.0,5.0,1000,76000.0,0.0,75721.0,1.8,1.0,5
2023-01-04,76180.0,75882.0,77500.0,76800.0,77107200.0,1069587.0,14.0,1004,76800.0,0.0,76399.0,1.05,1.0,14
2023-01-05,76307.0,76307.0,76498.0,76469.0,76927814.0,229274.0,3.0,1006,76469.0,0.0,76425.0,-0.43,1.0,3
2023-01-06,,,,,77054570.0,,,1006,76595.0,0.0,,,,0
2023-01-09,76400.0,74859.0,76400.0,75131.0,75431524.0,828202.0,11.0,1004,75131.0,0.0,75291.0,,1.0,11
2023-01-10,75150.0,75150.0,75351.0,75351.0,75953808.0,150501.0,2.0,1008,75351.0,0.0,75251.0,0.29,1.0,2
2023-01-11,75157.0,74098.0,75157.0,74098.0,74694816.0,372555.0,5.0,1008,74102.0,0.0,74511.0,-1.66,1.0,5
2023-01-12,73657.0,73641.0,73924.0,73737.0,75654162.0,811809.0,11.0,1026,73737.0,0.0,73801.0,-0.49,1.0,10
2023-01-13,73698.0,73698.0,75198.0,74800.0,76296000.0,445526.0,6.0,1020,74800.0,0.0,74254.0,1.44,1.0,6
2023-01-16,74997.0,74500.0,74997.0,74500.0,76139000.0,149497.0,2.0,1022,74500.0,0.0,74749.0,-0.4,1.0,2
2023-01-17,75458.0,75458.0,75499.0,75499.0,77006678.0,150957.0,2.0,1022,75349.0,0.0,75479.0,1.34,1.0,2
2023-01-18,75083.0,75081.0,75083.0,75081.0,76990014.0,150164.0,2.0,1026,75039.0,0.0,75082.0,-0.55,1.0,2
2023-01-19,,,,,77170590.0,,,1026,75215.0,0.0,,,,0
2023-01-20,,,,,77228046.0,,,1026,75271.0,0.0,,,,0
2023-01-23,75124.0,75124.0,75124.0,75124.0,77077224.0,75124.0,1.0,1026,75124.0,0.0,75124.0,,1.0,1
2023-01-24,,,,,77390154.0,,,1026,75429.0,0.0,,,,0
2023-01-25,75300.0,75300.0,75378.0,75377.0,77186048.0,226055.0,3.0,1024,75377.0,0.0,75352.0,,1.0,3
2023-01-26,75448.0,75117.0,75448.0,75117.0,77207526.0,150565.0,2.0,1026,75251.0,0.0,75283.0,-0.34,1.0,2
2023-01-27,75126.0,75126.0,75800.0,75800.0,77922400.0,908571.0,12.0,1028,75800.0,0.0,75714.0,0.91,7.0,6
2023-01-30,75800.0,75800.0,76501.0,76501.0,78643028.0,304191.0,4.0,1028,76501.0,0.0,76048.0,0.92,1.0,4
2023-01-31,76899.0,76568.0,77299.0,76568.0,78711904.0,460609.0,6.0,1028,76568.0,0.0,76768.0,0.09,1.0,6
2023-02-01,76699.0,76241.0,76699.0,76241.0,78528230.0,534429.0,7.0,1030,76241.0,0.0,76347.0,-0.43,1.0,6
2023-02-02,76385.0,76385.0,76395.0,76395.0,78689940.0,229173.0,3.0,1030,76398.0,0.0,76391.0,0.2,1.0,3
2023-02-03,,,,,79360470.0,,,1030,77049.0,0.0,,,,0
2023-02-06,77158.0,76955.0,77421.0,77421.0,80208156.0,1464481.0,19.0,1036,77421.0,0.0,77078.0,,1.0,9
2023-02-07,77430.0,77277.0,77767.0,77700.0,80652600.0,387874.0,5.0,1038,77700.0,0.0,77575.0,0.36,1.0,5
2023-02-08,77602.0,77556.0,78513.0,78513.0,81653520.0,858651.0,11.0,1040,78513.0,0.0,78059.0,1.05,1.0,11
2023-02-09,78565.0,78565.0,79150.0,78800.0,82109600.0,472843.0,6.0,1042,78800.0,0.0,78807.0,0.37,1.0,5
2023-02-10,78269.0,78132.0,78269.0,78132.0,81765740.0,312766.0,4.0,1042,78470.0,0.0,78192.0,-0.85,1.0,4
2023-02-13,78968.0,78962.0,79286.0,79286.0,82774584.0,316333.0,4.0,1044,79286.0,0.0,79083.0,1.48,1.0,4
2023-02-14,78901.0,78726.0,78902.0,78726.0,82504848.0,236529.0,3.0,1048,78726.0,0.0,78843.0,-0.71,1.0,3
2023-02-15,79037.0,79037.0,79244.0,79244.0,83047712.0,158281.0,2.0,1048,79244.0,0.0,79141.0,0.66,1.0,2
2023-02-16,79233.0,79146.0,80145.0,80072.0,82782616.0,2227570.0,28.0,1036,79906.0,0.0,79556.0,1.04,1.0,25
