0
1000000.0
-368675799478.8125
163575739583.6875
5598812723991.656
4354067623129.144
-65281299960292.91
-26457022870713.223
-38447102419959.75
-22978435161445.863
-19860323591911.125
-21492015266199.285
-17378346384847.422
-13380248945377.582
-14917573656622.477
-5692572198021.536
-12690050194989.781
1231743315204.6013
-9487120709391.887
8834602151186.629
-9221011535519.062
-1837640153347.8992
90613817042995.66
